"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)"
07/03/2016 23:45,1.26066,14.316
07/04/2016 00:00,1.26062,14.306
07/04/2016 00:15,1.26043,14.294
07/04/2016 00:30,1.26001,14.28
07/04/2016 00:45,1.26024,14.265
07/04/2016 01:00,1.26009,14.25
07/04/2016 01:15,1.25986,14.237
07/04/2016 01:30,1.2599,14.222
07/04/2016 01:45,1.26005,14.207
07/04/2016 02:00,1.26005,14.192
07/04/2016 02:15,1.25994,14.177
07/04/2016 02:30,1.25998,14.164
07/04/2016 02:45,1.25975,14.152
07/04/2016 03:00,1.26032,14.143
07/04/2016 03:15,1.2602,14.137
07/04/2016 03:30,1.26009,14.129
07/04/2016 03:45,1.2599,14.12
07/04/2016 04:00,1.2602,14.11
07/04/2016 04:15,1.25956,14.096
07/04/2016 04:30,1.26001,14.083
07/04/2016 04:45,1.25952,14.072
07/04/2016 05:00,1.26001,14.059
07/04/2016 05:15,1.26009,14.048
07/04/2016 05:30,1.26005,14.039
07/04/2016 05:45,1.25975,14.03
07/04/2016 06:00,1.25994,14.018
07/04/2016 06:15,1.26009,14.012
07/04/2016 06:30,1.26009,14.008
07/04/2016 06:45,1.26009,13.999
07/04/2016 07:00,1.25994,13.994
07/04/2016 07:15,1.25982,13.988
07/04/2016 07:30,1.25967,13.982
07/04/2016 07:45,1.25982,13.979
07/04/2016 08:00,1.26001,13.984
07/04/2016 08:15,1.26024,13.987
07/04/2016 08:30,1.2604,13.996
07/04/2016 08:45,1.26055,14.009
07/04/2016 09:00,1.26032,14.026
07/04/2016 09:15,1.2602,14.039
07/04/2016 09:30,1.26055,14.05
07/04/2016 09:45,1.25978,14.069
07/04/2016 10:00,1.26051,14.09
07/04/2016 10:15,1.26055,14.108
07/04/2016 10:30,1.2602,14.135
07/04/2016 10:45,1.26047,14.174
07/04/2016 11:00,1.2604,14.192
07/04/2016 11:15,1.26062,14.232
07/04/2016 11:30,1.26047,14.274
07/04/2016 11:45,1.26062,14.306
07/04/2016 12:00,1.26112,14.372
07/04/2016 12:15,1.26135,14.43
07/04/2016 12:30,1.2612,14.49
07/04/2016 12:45,1.26112,14.575
07/04/2016 13:00,1.2612,14.632
07/04/2016 13:15,1.26165,14.716
07/04/2016 13:30,1.26127,14.764
07/04/2016 13:45,1.26192,14.806
07/04/2016 14:00,1.26188,14.861
07/04/2016 14:15,1.26196,14.946
07/04/2016 14:30,1.26238,15
07/04/2016 14:45,1.26215,15.022
07/04/2016 15:00,1.26223,15.039
07/04/2016 15:15,1.26219,15.079
07/04/2016 15:30,1.26215,15.146
07/04/2016 15:45,1.26265,15.196
07/04/2016 16:00,1.2628,15.236
07/04/2016 16:15,1.26265,15.252
07/04/2016 16:30,1.26253,15.29
07/04/2016 16:45,1.26299,15.324
07/04/2016 17:00,1.26299,15.367
07/04/2016 17:15,1.26337,15.399
07/04/2016 17:30,1.26314,15.436
07/04/2016 17:45,1.26299,15.464
07/04/2016 18:00,1.26326,15.488
07/04/2016 18:15,1.2639,15.518
07/04/2016 18:30,1.26375,15.539
07/04/2016 18:45,1.26349,15.554
07/04/2016 19:00,1.26341,15.575
07/04/2016 19:15,1.26333,15.59
07/04/2016 19:30,1.2631,15.603
07/04/2016 19:45,1.26333,15.611
07/04/2016 20:00,1.26368,15.612
07/04/2016 20:15,1.26307,15.605
07/04/2016 20:30,1.26314,15.594
07/04/2016 20:45,1.2628,15.579
07/04/2016 21:00,1.26341,15.558
07/04/2016 21:15,1.26284,15.534
07/04/2016 21:30,1.26326,15.499
07/04/2016 21:45,1.26329,15.464
07/04/2016 22:00,1.26318,15.427
07/04/2016 22:15,1.26291,15.388
07/04/2016 22:30,1.26307,15.355
07/04/2016 22:45,1.26276,15.315
07/04/2016 23:00,1.26307,15.269
07/04/2016 23:15,1.26375,15.228
07/04/2016 23:30,1.26272,15.185
07/04/2016 23:45,1.26265,15.139
07/05/2016 00:00,1.26257,15.097
07/05/2016 00:15,1.26284,15.051
07/05/2016 00:30,1.26253,15
07/05/2016 00:45,1.26219,14.949
07/05/2016 01:00,1.26215,14.892
07/05/2016 01:15,1.26215,14.834
07/05/2016 01:30,1.26204,14.776
07/05/2016 01:45,1.26131,14.714
07/05/2016 02:00,1.26162,14.652
07/05/2016 02:15,1.26169,14.595
07/05/2016 02:30,1.2615,14.536
07/05/2016 02:45,1.2612,14.475
07/05/2016 03:00,1.26101,14.418
07/05/2016 03:15,1.26078,14.367
07/05/2016 03:30,1.26017,14.324
07/05/2016 03:45,1.26043,14.283
07/05/2016 04:00,1.26059,14.246
07/05/2016 04:15,1.26059,14.208
07/05/2016 04:30,1.26089,14.174
07/05/2016 04:45,1.26085,14.14
07/05/2016 05:00,1.26074,14.108
07/05/2016 05:15,1.26104,14.078
07/05/2016 05:30,1.26104,14.05
07/05/2016 05:45,1.2604,14.023
07/05/2016 06:00,1.26062,13.999
07/05/2016 06:15,1.26089,13.976
07/05/2016 06:30,1.26066,13.957
07/05/2016 06:45,1.26074,13.942
07/05/2016 07:00,1.26081,13.93
07/05/2016 07:15,1.26143,13.918
07/05/2016 07:30,1.26101,13.906
07/05/2016 07:45,1.26127,13.898
07/05/2016 08:00,1.26116,13.892
07/05/2016 08:15,1.26169,13.892
07/05/2016 08:30,1.2615,13.897
07/05/2016 08:45,1.26143,13.91
07/05/2016 09:00,1.26139,13.924
07/05/2016 09:15,1.26173,13.946
07/05/2016 09:30,1.26108,13.961
07/05/2016 09:45,1.2612,13.972
07/05/2016 10:00,1.26226,13.985
07/05/2016 10:15,1.26223,14.024
07/05/2016 10:30,1.26177,14.069
07/05/2016 10:45,1.26177,14.105
07/05/2016 11:00,1.26196,14.15
07/05/2016 11:15,1.26204,14.208
07/05/2016 11:30,1.26246,14.264
07/05/2016 11:45,1.26257,14.307
07/05/2016 12:00,1.26265,14.342
07/05/2016 12:15,1.26303,14.399
07/05/2016 12:30,1.26326,14.46
07/05/2016 12:45,1.2631,14.511
07/05/2016 13:00,1.26314,14.56
07/05/2016 13:15,1.26291,14.617
07/05/2016 13:30,1.26322,14.655
07/05/2016 13:45,1.26383,14.707
07/05/2016 14:00,1.26364,14.755
07/05/2016 14:15,1.2639,14.795
07/05/2016 14:30,1.26371,14.846
07/05/2016 14:45,1.26425,14.889
07/05/2016 15:00,1.26421,14.943
07/05/2016 15:15,1.26429,14.998
07/05/2016 15:30,1.26432,15.028
07/05/2016 15:45,1.26467,15.088
07/05/2016 16:00,1.26467,15.127
07/05/2016 16:15,1.26463,15.225
07/05/2016 16:30,1.2652,15.264
07/05/2016 16:45,1.26528,15.288
07/05/2016 17:00,1.26555,15.306
07/05/2016 17:15,1.26528,15.357
07/05/2016 17:30,1.26631,15.429
07/05/2016 17:45,1.26619,15.494
07/05/2016 18:00,1.26596,15.515
07/05/2016 18:15,1.26627,15.566
07/05/2016 18:30,1.26619,15.594
07/05/2016 18:45,1.266,15.596
07/05/2016 19:00,1.26627,15.606
07/05/2016 19:15,1.2665,15.611
07/05/2016 19:30,1.26654,15.611
07/05/2016 19:45,1.26638,15.608
07/05/2016 20:00,1.26711,15.587
07/05/2016 20:15,1.2665,15.578
07/05/2016 20:30,1.26623,15.566
07/05/2016 20:45,1.26646,15.545
07/05/2016 21:00,1.2665,15.506
07/05/2016 21:15,1.26612,15.449
07/05/2016 21:30,1.26623,15.394
07/05/2016 21:45,1.26612,15.336
07/05/2016 22:00,1.26566,15.278
07/05/2016 22:15,1.26585,15.218
07/05/2016 22:30,1.26566,15.16
07/05/2016 22:45,1.26555,15.099
07/05/2016 23:00,1.26558,15.037
07/05/2016 23:15,1.26524,14.97
07/05/2016 23:30,1.26505,14.901
07/05/2016 23:45,1.26509,14.831
07/06/2016 00:00,1.26524,14.755
07/06/2016 00:15,1.26478,14.676
07/06/2016 00:30,1.26471,14.601
07/06/2016 00:45,1.26482,14.521
07/06/2016 01:00,1.26482,14.438
07/06/2016 01:15,1.26425,14.357
07/06/2016 01:30,1.26444,14.28
07/06/2016 01:45,1.26444,14.198
07/06/2016 02:00,1.2641,14.122
07/06/2016 02:15,1.26387,14.047
07/06/2016 02:30,1.26375,13.975
07/06/2016 02:45,1.26356,13.897
07/06/2016 03:00,1.26356,13.819
07/06/2016 03:15,1.2631,13.744
07/06/2016 03:30,1.26307,13.667
07/06/2016 03:45,1.26291,13.59
07/06/2016 04:00,1.26272,13.517
07/06/2016 04:15,1.26284,13.442
07/06/2016 04:30,1.26284,13.374
07/06/2016 04:45,1.26295,13.297
07/06/2016 05:00,1.26268,13.227
07/06/2016 05:15,1.26265,13.16
07/06/2016 05:30,1.26276,13.094
07/06/2016 05:45,1.26242,13.029
07/06/2016 06:00,1.26249,12.974
07/06/2016 06:15,1.26261,12.922
07/06/2016 06:30,1.26261,12.88
07/06/2016 06:45,1.26268,12.847
07/06/2016 07:00,1.26291,12.825
07/06/2016 07:15,1.26276,12.808
07/06/2016 07:30,1.26272,12.8
07/06/2016 07:45,1.26272,12.8
07/06/2016 08:00,1.26261,12.811
07/06/2016 08:15,1.26253,12.831
07/06/2016 08:30,1.26242,12.858
07/06/2016 08:45,1.2628,12.882
07/06/2016 09:00,1.26272,12.909
07/06/2016 09:15,1.26261,12.939
07/06/2016 09:30,1.26268,12.963
07/06/2016 09:45,1.26238,12.998
07/06/2016 10:00,1.26268,13.032
07/06/2016 10:15,1.26276,13.078
07/06/2016 10:30,1.26284,13.126
07/06/2016 10:45,1.2631,13.174
07/06/2016 11:00,1.26318,13.219
07/06/2016 11:15,1.2631,13.27
07/06/2016 11:30,1.26337,13.324
07/06/2016 11:45,1.26337,13.374
07/06/2016 12:00,1.2636,13.445
07/06/2016 12:15,1.26383,13.5
07/06/2016 12:30,1.26341,13.568
07/06/2016 12:45,1.26379,13.62
07/06/2016 13:00,1.26398,13.688
07/06/2016 13:15,1.2644,13.751
07/06/2016 13:30,1.26425,13.84
07/06/2016 13:45,1.26459,13.906
07/06/2016 14:00,1.26463,13.984
07/06/2016 14:15,1.26478,14.081
07/06/2016 14:30,1.26474,14.111
07/06/2016 14:45,1.26528,14.167
07/06/2016 15:00,1.2652,14.231
07/06/2016 15:15,1.26551,14.306
07/06/2016 15:30,1.26619,14.36
07/06/2016 15:45,1.26604,14.43
07/06/2016 16:00,1.26566,14.496
07/06/2016 16:15,1.26577,14.566
07/06/2016 16:30,1.26585,14.607
07/06/2016 16:45,1.26593,14.688
07/06/2016 17:00,1.26627,14.771
07/06/2016 17:15,1.26631,14.851
07/06/2016 17:30,1.26688,14.924
07/06/2016 17:45,1.26692,14.995
07/06/2016 18:00,1.26692,15.033
07/06/2016 18:15,1.26719,15.096
07/06/2016 18:30,1.26726,15.115
07/06/2016 18:45,1.26738,15.161
07/06/2016 19:00,1.26764,15.231
07/06/2016 19:15,1.26822,15.281
07/06/2016 19:30,1.26802,15.349
07/06/2016 19:45,1.2678,15.402
07/06/2016 20:00,1.26761,15.43
07/06/2016 20:15,1.26768,15.439
07/06/2016 20:30,1.26761,15.437
07/06/2016 20:45,1.26776,15.429
07/06/2016 21:00,1.26741,15.409
07/06/2016 21:15,1.2678,15.384
07/06/2016 21:30,1.26791,15.354
07/06/2016 21:45,1.26753,15.323
07/06/2016 22:00,1.26741,15.288
07/06/2016 22:15,1.26761,15.248
07/06/2016 22:30,1.26753,15.205
07/06/2016 22:45,1.26741,15.158
07/06/2016 23:00,1.26719,15.111
07/06/2016 23:15,1.26699,15.055
07/06/2016 23:30,1.26719,15.004
07/06/2016 23:45,1.26635,14.952
07/07/2016 00:00,1.26638,14.894
07/07/2016 00:15,1.26612,14.836
07/07/2016 00:30,1.26627,14.773
07/07/2016 00:45,1.26585,14.707
07/07/2016 01:00,1.26532,14.641
07/07/2016 01:15,1.26532,14.571
07/07/2016 01:30,1.26562,14.502
07/07/2016 01:45,1.26501,14.432
07/07/2016 02:00,1.26501,14.36
07/07/2016 02:15,1.2652,14.288
07/07/2016 02:30,1.26505,14.214
07/07/2016 02:45,1.26486,14.141
07/07/2016 03:00,1.26402,14.066
07/07/2016 03:15,1.26406,13.993
07/07/2016 03:30,1.26429,13.919
07/07/2016 03:45,1.26402,13.847
07/07/2016 04:00,1.26459,13.775
07/07/2016 04:15,1.26402,13.702
07/07/2016 04:30,1.26432,13.632
07/07/2016 04:45,1.26463,13.565
07/07/2016 05:00,1.26436,13.496
07/07/2016 05:15,1.2641,13.43
07/07/2016 05:30,1.26387,13.368
07/07/2016 05:45,1.26402,13.306
07/07/2016 06:00,1.26402,13.251
07/07/2016 06:15,1.26383,13.201
07/07/2016 06:30,1.26394,13.16
07/07/2016 06:45,1.26383,13.13
07/07/2016 07:00,1.26387,13.112
07/07/2016 07:15,1.26379,13.1
07/07/2016 07:30,1.26379,13.094
07/07/2016 07:45,1.26371,13.097
07/07/2016 08:00,1.26398,13.109
07/07/2016 08:15,1.26375,13.133
07/07/2016 08:30,1.26398,13.165
07/07/2016 08:45,1.26379,13.201
07/07/2016 09:00,1.2636,13.239
07/07/2016 09:15,1.26436,13.276
07/07/2016 09:30,1.26467,13.314
07/07/2016 09:45,1.26505,13.351
07/07/2016 10:00,1.26455,13.398
07/07/2016 10:15,1.26444,13.448
07/07/2016 10:30,1.26459,13.502
07/07/2016 10:45,1.26497,13.563
07/07/2016 11:00,1.26455,13.637
07/07/2016 11:15,1.26432,13.705
07/07/2016 11:30,1.26413,13.78
07/07/2016 11:45,1.26474,13.856
07/07/2016 12:00,1.26478,13.937
07/07/2016 12:15,1.26486,14.015
07/07/2016 12:30,1.26482,14.098
07/07/2016 12:45,1.26528,14.176
07/07/2016 13:00,1.26524,14.256
07/07/2016 13:15,1.26543,14.339
07/07/2016 13:30,1.26539,14.424
07/07/2016 13:45,1.26547,14.515
07/07/2016 14:00,1.26596,14.607
07/07/2016 14:15,1.26661,14.698
07/07/2016 14:30,1.26661,14.785
07/07/2016 14:45,1.26699,14.873
07/07/2016 15:00,1.26699,14.96
07/07/2016 15:15,1.26749,15.049
07/07/2016 15:30,1.26734,15.142
07/07/2016 15:45,1.26776,15.221
07/07/2016 16:00,1.26791,15.309
07/07/2016 16:15,1.26833,15.396
07/07/2016 16:30,1.26848,15.491
07/07/2016 16:45,1.26833,15.572
07/07/2016 17:00,1.26886,15.658
07/07/2016 17:15,1.26879,15.745
07/07/2016 17:30,1.26894,15.833
07/07/2016 17:45,1.26936,15.921
07/07/2016 18:00,1.26944,15.991
07/07/2016 18:15,1.26936,16.068
07/07/2016 18:30,1.26944,16.138
07/07/2016 18:45,1.27024,16.201
07/07/2016 19:00,1.2697,16.259
07/07/2016 19:15,1.26967,16.312
07/07/2016 19:30,1.27028,16.362
07/07/2016 19:45,1.2702,16.403
07/07/2016 20:00,1.27031,16.442
07/07/2016 20:15,1.26978,16.455
07/07/2016 20:30,1.27028,16.461
07/07/2016 20:45,1.27012,16.46
07/07/2016 21:00,1.27016,16.446
07/07/2016 21:15,1.2702,16.424
07/07/2016 21:30,1.26997,16.391
07/07/2016 21:45,1.2702,16.35
07/07/2016 22:00,1.27012,16.306
07/07/2016 22:15,1.26967,16.262
07/07/2016 22:30,1.2694,16.213
07/07/2016 22:45,1.26974,16.159
07/07/2016 23:00,1.26917,16.107
07/07/2016 23:15,1.2694,16.052
07/07/2016 23:30,1.26928,15.995
07/07/2016 23:45,1.26925,15.936
07/08/2016 00:00,1.26894,15.871
07/08/2016 00:15,1.26883,15.804
07/08/2016 00:30,1.26856,15.736
07/08/2016 00:45,1.26848,15.664
07/08/2016 01:00,1.26852,15.593
07/08/2016 01:15,1.26799,15.525
07/08/2016 01:30,1.26841,15.454
07/08/2016 01:45,1.26856,15.384
07/08/2016 02:00,1.26848,15.32
07/08/2016 02:15,1.26783,15.251
07/08/2016 02:30,1.26833,15.176
07/08/2016 02:45,1.26734,15.105
07/08/2016 03:00,1.26688,15.027
07/08/2016 03:15,1.26719,14.949
07/08/2016 03:30,1.26703,14.879
07/08/2016 03:45,1.26661,14.801
07/08/2016 04:00,1.26669,14.723
07/08/2016 04:15,1.26646,14.647
07/08/2016 04:30,1.26707,14.568
07/08/2016 04:45,1.26692,14.49
07/08/2016 05:00,1.26658,14.417
07/08/2016 05:15,1.26631,14.343
07/08/2016 05:30,1.26646,14.274
07/08/2016 05:45,1.2665,14.21
07/08/2016 06:00,1.2665,14.149
07/08/2016 06:15,1.26627,14.098
07/08/2016 06:30,1.26661,14.053
07/08/2016 06:45,1.26562,14.017
07/08/2016 07:00,1.26589,13.991
07/08/2016 07:15,1.26589,13.975
07/08/2016 07:30,1.26619,13.96
07/08/2016 07:45,1.26608,13.954
07/08/2016 08:00,1.26638,13.951
07/08/2016 08:15,1.26585,13.958
07/08/2016 08:30,1.26596,13.976
07/08/2016 08:45,1.26707,14
07/08/2016 09:00,1.26707,14.032
07/08/2016 09:15,1.26715,14.062
07/08/2016 09:30,1.26658,14.098
07/08/2016 09:45,1.2665,14.137
07/08/2016 10:00,1.26635,14.18
07/08/2016 10:15,1.2665,14.24
07/08/2016 10:30,1.26669,14.298
07/08/2016 10:45,1.26768,14.382
07/08/2016 11:00,1.26757,14.466
07/08/2016 11:15,1.26764,14.553
07/08/2016 11:30,1.26738,14.646
07/08/2016 11:45,1.2673,14.756
07/08/2016 12:00,1.26745,14.855
07/08/2016 12:15,1.26848,14.963
07/08/2016 12:30,1.26844,15.085
07/08/2016 12:45,1.26875,15.203
07/08/2016 13:00,1.26925,15.312
07/08/2016 13:15,1.26993,15.406
07/08/2016 13:30,1.27001,15.518
07/08/2016 13:45,1.27054,15.618
07/08/2016 14:00,1.27062,15.757
07/08/2016 14:15,1.27085,15.873
07/08/2016 14:30,1.27085,15.988
07/08/2016 14:45,1.27108,16.091
07/08/2016 15:00,1.27127,16.159
07/08/2016 15:15,1.27207,16.248
07/08/2016 15:30,1.27176,16.299
07/08/2016 15:45,1.27222,16.368
07/08/2016 16:00,1.27337,16.519
07/08/2016 16:15,1.27329,16.577
07/08/2016 16:30,1.27371,16.68
07/08/2016 16:45,1.27325,16.744
07/08/2016 17:00,1.2734,16.85
07/08/2016 17:15,1.27436,16.935
07/08/2016 17:30,1.27447,16.994
07/08/2016 17:45,1.27451,17.022
07/08/2016 18:00,1.27455,17.061
07/08/2016 18:15,1.27451,17.104
07/08/2016 18:30,1.2742,17.149
07/08/2016 18:45,1.27436,17.187
07/08/2016 19:00,1.27447,17.219
07/08/2016 19:15,1.27424,17.247
07/08/2016 19:30,1.27447,17.268
07/08/2016 19:45,1.27459,17.281
07/08/2016 20:00,1.27462,17.281
07/08/2016 20:15,1.27489,17.266
07/08/2016 20:30,1.27447,17.245
07/08/2016 20:45,1.27413,17.217
07/08/2016 21:00,1.27485,17.177
07/08/2016 21:15,1.2742,17.126
07/08/2016 21:30,1.27481,17.073
07/08/2016 21:45,1.27485,17.003
07/08/2016 22:00,1.27478,16.936
07/08/2016 22:15,1.27478,16.877
07/08/2016 22:30,1.27443,16.807
07/08/2016 22:45,1.27401,16.738
07/08/2016 23:00,1.27379,16.683
07/08/2016 23:15,1.27371,16.628
07/08/2016 23:30,1.27356,16.574
07/08/2016 23:45,1.27356,16.525
07/09/2016 00:00,1.27268,16.464
07/09/2016 00:15,1.27268,16.403
07/09/2016 00:30,1.27264,16.339
07/09/2016 00:45,1.27256,16.275
07/09/2016 01:00,1.27173,16.207
07/09/2016 01:15,1.27203,16.128
07/09/2016 01:30,1.2715,16.049
07/09/2016 01:45,1.2715,15.971
07/09/2016 02:00,1.27165,15.888
07/09/2016 02:15,1.27119,15.804
07/09/2016 02:30,1.27146,15.721
07/09/2016 02:45,1.27134,15.648
07/09/2016 03:00,1.27115,15.576
07/09/2016 03:15,1.271,15.512
07/09/2016 03:30,1.27077,15.442
07/09/2016 03:45,1.27058,15.367
07/09/2016 04:00,1.27073,15.297
07/09/2016 04:15,1.27077,15.224
07/09/2016 04:30,1.27043,15.151
07/09/2016 04:45,1.27047,15.081
07/09/2016 05:00,1.26993,15.012
07/09/2016 05:15,1.27005,14.949
07/09/2016 05:30,1.27039,14.882
07/09/2016 05:45,1.27028,14.818
07/09/2016 06:00,1.27024,14.761
07/09/2016 06:15,1.26993,14.714
07/09/2016 06:30,1.27028,14.668
07/09/2016 06:45,1.26993,14.634
07/09/2016 07:00,1.26986,14.608
07/09/2016 07:15,1.27016,14.59
07/09/2016 07:30,1.27016,14.577
07/09/2016 07:45,1.26993,14.577
07/09/2016 08:00,1.26963,14.58
07/09/2016 08:15,1.26974,14.586
07/09/2016 08:30,1.26951,14.598
07/09/2016 08:45,1.26986,14.611
07/09/2016 09:00,1.26951,14.619
07/09/2016 09:15,1.26879,14.631
07/09/2016 09:30,1.26883,14.638
07/09/2016 09:45,1.26864,14.653
07/09/2016 10:00,1.27077,14.676
07/09/2016 10:15,1.26902,14.705
07/09/2016 10:30,1.26905,14.735
07/09/2016 10:45,1.26909,14.779
07/09/2016 11:00,1.26886,14.836
07/09/2016 11:15,1.26925,14.883
07/09/2016 11:30,1.2689,14.93
07/09/2016 11:45,1.26932,14.987
07/09/2016 12:00,1.26936,15.045
07/09/2016 12:15,1.26955,15.103
07/09/2016 12:30,1.26978,15.173
07/09/2016 12:45,1.27001,15.237
07/09/2016 13:00,1.27008,15.317
07/09/2016 13:15,1.27604,15.384
07/09/2016 13:30,1.2768,15.467
07/09/2016 13:45,1.27062,15.555
07/09/2016 14:00,1.27134,15.624
07/09/2016 14:15,1.27127,15.7
07/09/2016 14:30,1.27115,15.785
07/09/2016 14:45,1.27146,15.854
07/09/2016 15:00,1.2723,15.93
07/09/2016 15:15,1.27211,16.006
07/09/2016 15:30,1.27188,16.089
07/09/2016 15:45,1.2726,16.168
07/09/2016 16:00,1.27337,16.238
07/09/2016 16:15,1.27234,16.312
07/09/2016 16:30,1.27295,16.396
07/09/2016 16:45,1.27291,16.479
07/09/2016 17:00,1.27295,16.561
07/09/2016 17:15,1.27283,16.63
07/09/2016 17:30,1.27356,16.705
07/09/2016 17:45,1.27394,16.771
07/09/2016 18:00,1.27413,16.845
07/09/2016 18:15,1.27424,16.905
07/09/2016 18:30,1.2742,16.966
07/09/2016 18:45,1.27417,17.019
07/09/2016 19:00,1.27424,17.074
07/09/2016 19:15,1.27462,17.124
07/09/2016 19:30,1.27447,17.165
07/09/2016 19:45,1.27459,17.196
07/09/2016 20:00,1.27451,17.22
07/09/2016 20:15,1.27489,17.234
07/09/2016 20:30,1.2744,17.245
07/09/2016 20:45,1.27401,17.248
07/09/2016 21:00,1.27455,17.237
07/09/2016 21:15,1.27443,17.214
07/09/2016 21:30,1.27436,17.184
07/09/2016 21:45,1.27401,17.147
07/09/2016 22:00,1.2742,17.107
07/09/2016 22:15,1.27382,17.066
07/09/2016 22:30,1.27356,17.024
07/09/2016 22:45,1.27459,16.976
07/09/2016 23:00,1.2731,16.927
07/09/2016 23:15,1.27428,16.878
07/09/2016 23:30,1.2726,16.827
07/09/2016 23:45,1.27279,16.774
07/10/2016 00:00,1.27268,16.72
07/10/2016 00:15,1.27234,16.664
07/10/2016 00:30,1.27245,16.606
07/10/2016 00:45,1.27214,16.546
07/10/2016 01:00,1.27234,16.484
07/10/2016 01:15,1.2734,16.42
07/10/2016 01:30,1.27195,16.354
07/10/2016 01:45,1.27188,16.289
07/10/2016 02:00,1.2718,16.222
07/10/2016 02:15,1.27173,16.155
07/10/2016 02:30,1.27108,16.088
07/10/2016 02:45,1.27108,16.018
07/10/2016 03:00,1.27138,15.944
07/10/2016 03:15,1.27085,15.87
07/10/2016 03:30,1.27092,15.798
07/10/2016 03:45,1.27039,15.724
07/10/2016 04:00,1.27028,15.651
07/10/2016 04:15,1.26986,15.576
07/10/2016 04:30,1.27119,15.502
07/10/2016 04:45,1.26993,15.429
07/10/2016 05:00,1.26974,15.357
07/10/2016 05:15,1.26989,15.287
07/10/2016 05:30,1.26982,15.223
07/10/2016 05:45,1.27001,15.16
07/10/2016 06:00,1.27001,15.105
07/10/2016 06:15,1.27008,15.057
07/10/2016 06:30,1.26993,15.015
07/10/2016 06:45,1.26982,14.979
07/10/2016 07:00,1.27607,14.951
07/10/2016 07:15,1.27623,14.927
07/10/2016 07:30,1.27672,14.909
07/10/2016 07:45,1.27665,14.9
07/10/2016 08:00,1.27691,14.903
07/10/2016 08:15,1.2771,14.91
07/10/2016 08:30,1.27672,14.913
07/10/2016 08:45,1.27653,14.921
07/10/2016 09:00,1.27634,14.937
07/10/2016 09:15,1.27634,14.96
07/10/2016 09:30,1.27569,14.989
07/10/2016 09:45,1.27653,15.025
07/10/2016 10:00,1.27607,15.066
07/10/2016 10:15,1.27581,15.111
07/10/2016 10:30,1.27554,15.17
07/10/2016 10:45,1.27581,15.223
07/10/2016 11:00,1.27531,15.281
07/10/2016 11:15,1.2752,15.34
07/10/2016 11:30,1.27535,15.436
07/10/2016 11:45,1.27554,15.517
07/10/2016 12:00,1.27569,15.606
07/10/2016 12:15,1.27607,15.706
07/10/2016 12:30,1.27546,15.778
07/10/2016 12:45,1.27619,15.876
07/10/2016 13:00,1.27527,15.95
07/10/2016 13:15,1.27646,16.022
07/10/2016 13:30,1.27684,16.117
07/10/2016 13:45,1.27806,16.219
07/10/2016 14:00,1.27779,16.321
07/10/2016 14:15,1.27901,16.417
07/10/2016 14:30,1.27874,16.51
07/10/2016 14:45,1.2779,16.615
07/10/2016 15:00,1.27886,16.705
07/10/2016 15:15,1.27775,16.787
07/10/2016 15:30,1.27798,16.872
07/10/2016 15:45,1.27897,16.957
07/10/2016 16:00,1.27901,17.049
07/10/2016 16:15,1.27924,17.14
07/10/2016 16:30,1.27947,17.228
07/10/2016 16:45,1.27939,17.302
07/10/2016 17:00,1.27844,17.373
07/10/2016 17:15,1.27771,17.454
07/10/2016 17:30,1.27798,17.526
07/10/2016 17:45,1.27909,17.596
07/10/2016 18:00,1.28046,17.662
07/10/2016 18:15,1.28061,17.72
07/10/2016 18:30,1.28092,17.785
07/10/2016 18:45,1.28103,17.831
07/10/2016 19:00,1.28092,17.864
07/10/2016 19:15,1.28138,17.909
07/10/2016 19:30,1.28084,17.923
07/10/2016 19:45,1.28077,17.928
07/10/2016 20:00,1.28111,17.925
07/10/2016 20:15,1.28122,17.922
07/10/2016 20:30,1.28073,17.916
07/10/2016 20:45,1.28065,17.901
07/10/2016 21:00,1.28065,17.876
07/10/2016 21:15,1.2808,17.842
07/10/2016 21:30,1.28058,17.803
07/10/2016 21:45,1.28038,17.761
07/10/2016 22:00,1.28058,17.717
07/10/2016 22:15,1.28012,17.675
07/10/2016 22:30,1.27985,17.634
07/10/2016 22:45,1.27955,17.592
07/10/2016 23:00,1.27928,17.549
07/10/2016 23:15,1.27989,17.504
07/10/2016 23:30,1.27905,17.458
07/10/2016 23:45,1.27924,17.411
07/11/2016 00:00,1.27867,17.363
07/11/2016 00:15,1.2771,17.309
07/11/2016 00:30,1.27722,17.259
07/11/2016 00:45,1.27726,17.199
07/11/2016 01:00,1.27733,17.14
07/11/2016 01:15,1.27733,17.076
07/11/2016 01:30,1.27676,17.01
07/11/2016 01:45,1.27672,16.952
07/11/2016 02:00,1.27646,16.896
07/11/2016 02:15,1.27649,16.838
07/11/2016 02:30,1.27626,16.778
07/11/2016 02:45,1.27584,16.717
07/11/2016 03:00,1.27596,16.659
07/11/2016 03:15,1.27562,16.6
07/11/2016 03:30,1.2755,16.537
07/11/2016 03:45,1.27539,16.47
07/11/2016 04:00,1.27512,16.403
07/11/2016 04:15,1.27531,16.339
07/11/2016 04:30,1.27459,16.277
07/11/2016 04:45,1.27523,16.213
07/11/2016 05:00,1.27478,16.152
07/11/2016 05:15,1.27489,16.089
